,Date,Open,High,Low,Close,Adj Close,Volume
689,1995-07-14,2081.100098,2081.100098,2081.100098,2081.100098,2081.100098,0.0
690,1995-07-17,2070.699951,2070.699951,2070.699951,2070.699951,2070.699951,0.0
691,1995-07-18,2078.0,2078.0,2078.0,2078.0,2078.0,0.0
692,1995-07-19,2058.0,2058.0,2058.0,2058.0,2058.0,0.0
693,1995-07-20,2045.300049,2045.300049,2045.300049,2045.300049,2045.300049,0.0
694,1995-07-21,2092.5,2092.5,2092.5,2092.5,2092.5,0.0
695,1995-07-24,2090.800049,2090.800049,2090.800049,2090.800049,2090.800049,0.0
696,1995-07-25,2087.5,2087.5,2087.5,2087.5,2087.5,0.0
697,1995-07-26,2104.0,2104.0,2104.0,2104.0,2104.0,0.0
698,1995-07-27,2088.0,2088.0,2088.0,2088.0,2088.0,0.0
699,1995-07-28,2087.800049,2087.800049,2087.800049,2087.800049,2087.800049,0.0
700,1995-07-31,2083.300049,2083.300049,2083.300049,2083.300049,2083.300049,0.0
701,1995-08-01,2087.600098,2087.600098,2087.600098,2087.600098,2087.600098,0.0
702,1995-08-02,2107.0,2107.0,2107.0,2107.0,2107.0,0.0
703,1995-08-03,2108.199951,2108.199951,2108.199951,2108.199951,2108.199951,0.0
704,1995-08-04,2119.899902,2119.899902,2119.899902,2119.899902,2119.899902,0.0
705,1995-08-07,2118.699951,2118.699951,2118.699951,2118.699951,2118.699951,0.0
706,1995-08-08,2112.899902,2112.899902,2112.899902,2112.899902,2112.899902,0.0
707,1995-08-09,2116.5,2116.5,2116.5,2116.5,2116.5,0.0
708,1995-08-10,2105.600098,2105.600098,2105.600098,2105.600098,2105.600098,0.0
709,1995-08-11,2094.699951,2094.699951,2094.699951,2094.699951,2094.699951,0.0
710,1995-08-14,2083.600098,2083.600098,2083.600098,2083.600098,2083.600098,0.0
711,1995-08-15,2098.899902,2098.899902,2098.899902,2098.899902,2098.899902,0.0
712,1995-08-16,2089.800049,2089.800049,2089.800049,2089.800049,2089.800049,0.0
713,1995-08-17,2075.199951,2075.199951,2075.199951,2075.199951,2075.199951,0.0
714,1995-08-18,2064.199951,2064.199951,2064.199951,2064.199951,2064.199951,0.0
715,1995-08-21,2071.199951,2071.199951,2071.199951,2071.199951,2071.199951,0.0
716,1995-08-22,2067.5,2067.5,2067.5,2067.5,2067.5,0.0
717,1995-08-23,2063.600098,2063.600098,2063.600098,2063.600098,2063.600098,0.0
718,1995-08-24,2074.199951,2074.199951,2074.199951,2074.199951,2074.199951,0.0
719,1995-08-25,2078.699951,2078.699951,2078.699951,2078.699951,2078.699951,0.0
720,1995-08-28,2090.0,2090.0,2090.0,2090.0,2090.0,0.0
721,1995-08-29,2087.100098,2087.100098,2087.100098,2087.100098,2087.100098,0.0
722,1995-08-30,2094.899902,2094.899902,2094.899902,2094.899902,2094.899902,0.0
723,1995-08-31,2094.300049,2094.300049,2094.300049,2094.300049,2094.300049,0.0
724,1995-09-01,2094.399902,2094.399902,2094.399902,2094.399902,2094.399902,0.0
725,1995-09-04,2084.0,2084.0,2084.0,2084.0,2084.0,0.0
726,1995-09-05,2083.899902,2083.899902,2083.899902,2083.899902,2083.899902,0.0
727,1995-09-06,2107.800049,2107.800049,2107.800049,2107.800049,2107.800049,0.0
728,1995-09-07,2101.899902,2101.899902,2101.899902,2101.899902,2101.899902,0.0
729,1995-09-08,2098.5,2098.5,2098.5,2098.5,2098.5,0.0
730,1995-09-11,2103.0,2103.0,2103.0,2103.0,2103.0,0.0
731,1995-09-12,2104.399902,2104.399902,2104.399902,2104.399902,2104.399902,0.0
732,1995-09-13,2121.699951,2121.699951,2121.699951,2121.699951,2121.699951,0.0
733,1995-09-14,2109.699951,2109.699951,2109.699951,2109.699951,2109.699951,0.0
734,1995-09-15,2124.100098,2124.100098,2124.100098,2124.100098,2124.100098,0.0
735,1995-09-18,2123.600098,2123.600098,2123.600098,2123.600098,2123.600098,0.0
736,1995-09-19,2121.399902,2121.399902,2121.399902,2121.399902,2121.399902,0.0
737,1995-09-20,2120.0,2120.0,2120.0,2120.0,2120.0,0.0
738,1995-09-21,2105.800049,2105.800049,2105.800049,2105.800049,2105.800049,0.0
739,1995-09-22,2096.300049,2096.300049,2096.300049,2096.300049,2096.300049,0.0
740,1995-09-25,2088.100098,2088.100098,2088.100098,2088.100098,2088.100098,0.0
741,1995-09-26,2085.600098,2085.600098,2085.600098,2085.600098,2085.600098,0.0
742,1995-09-27,2083.699951,2083.699951,2083.699951,2083.699951,2083.699951,0.0
743,1995-09-28,2075.100098,2075.100098,2075.100098,2075.100098,2075.100098,0.0
744,1995-09-29,2091.300049,2091.300049,2091.300049,2091.300049,2091.300049,0.0
745,1995-10-02,2094.300049,2094.300049,2094.300049,2094.300049,2094.300049,0.0
746,1995-10-03,2088.399902,2088.399902,2088.399902,2088.399902,2088.399902,0.0
747,1995-10-04,2059.899902,2059.899902,2059.899902,2059.899902,2059.899902,0.0
748,1995-10-05,2059.300049,2059.300049,2059.300049,2059.300049,2059.300049,0.0
749,1995-10-06,2054.100098,2054.100098,2054.100098,2054.100098,2054.100098,0.0
750,1995-10-09,2047.199951,2047.199951,2047.199951,2047.199951,2047.199951,0.0
751,1995-10-10,2018.199951,2018.199951,2018.199951,2018.199951,2018.199951,0.0
752,1995-10-11,2024.199951,2024.199951,2024.199951,2024.199951,2024.199951,0.0
753,1995-10-12,2033.699951,2033.699951,2033.699951,2033.699951,2033.699951,0.0
754,1995-10-13,2055.5,2055.5,2055.5,2055.5,2055.5,0.0
755,1995-10-16,2067.0,2067.0,2067.0,2067.0,2067.0,0.0
756,1995-10-17,2064.899902,2064.899902,2064.899902,2064.899902,2064.899902,0.0
757,1995-10-18,2067.100098,2067.100098,2067.100098,2067.100098,2067.100098,0.0
758,1995-10-19,2068.399902,2068.399902,2068.399902,2068.399902,2068.399902,0.0
759,1995-10-20,2062.399902,2062.399902,2062.399902,2062.399902,2062.399902,0.0
760,1995-10-23,2044.900024,2044.900024,2044.900024,2044.900024,2044.900024,0.0
761,1995-10-24,2037.699951,2037.699951,2037.699951,2037.699951,2037.699951,0.0
762,1995-10-25,2048.399902,2048.399902,2048.399902,2048.399902,2048.399902,0.0
763,1995-10-26,2043.300049,2043.300049,2043.300049,2043.300049,2043.300049,0.0
764,1995-10-27,2024.400024,2024.400024,2024.400024,2024.400024,2024.400024,0.0
765,1995-10-30,2024.0,2024.0,2024.0,2024.0,2024.0,0.0
766,1995-10-31,2029.699951,2029.699951,2029.699951,2029.699951,2029.699951,0.0
767,1995-11-01,2010.599976,2010.599976,2010.599976,2010.599976,2010.599976,0.0
768,1995-11-02,2013.400024,2013.400024,2013.400024,2013.400024,2013.400024,0.0
769,1995-11-03,2046.5,2046.5,2046.5,2046.5,2046.5,0.0
770,1995-11-06,2062.199951,2062.199951,2062.199951,2062.199951,2062.199951,0.0
771,1995-11-07,2065.399902,2065.399902,2065.399902,2065.399902,2065.399902,0.0
772,1995-11-08,2065.399902,2065.399902,2065.399902,2065.399902,2065.399902,0.0
773,1995-11-09,2085.5,2085.5,2085.5,2085.5,2085.5,0.0
774,1995-11-10,2078.699951,2078.699951,2078.699951,2078.699951,2078.699951,0.0
775,1995-11-13,2074.199951,2074.199951,2074.199951,2074.199951,2074.199951,0.0
776,1995-11-14,2077.5,2077.5,2077.5,2077.5,2077.5,0.0
777,1995-11-15,2062.899902,2062.899902,2062.899902,2062.899902,2062.899902,0.0
778,1995-11-16,2059.5,2059.5,2059.5,2059.5,2059.5,0.0
779,1995-11-17,2072.0,2072.0,2072.0,2072.0,2072.0,0.0
780,1995-11-20,2078.300049,2078.300049,2078.300049,2078.300049,2078.300049,0.0
781,1995-11-21,2092.899902,2092.899902,2092.899902,2092.899902,2092.899902,0.0
782,1995-11-22,2101.300049,2101.300049,2101.300049,2101.300049,2101.300049,0.0
783,1995-11-23,2105.100098,2105.100098,2105.100098,2105.100098,2105.100098,0.0
784,1995-11-24,2106.0,2106.0,2106.0,2106.0,2106.0,0.0
785,1995-11-27,2112.800049,2112.800049,2112.800049,2112.800049,2112.800049,0.0
786,1995-11-28,2110.100098,2110.100098,2110.100098,2110.100098,2110.100098,0.0
787,1995-11-29,2115.0,2115.0,2115.0,2115.0,2115.0,0.0
788,1995-11-30,2113.199951,2113.199951,2113.199951,2113.199951,2113.199951,0.0
789,1995-12-01,2119.100098,2119.100098,2119.100098,2119.100098,2119.100098,0.0
790,1995-12-04,2160.800049,2160.800049,2160.800049,2160.800049,2160.800049,0.0
791,1995-12-05,2160.899902,2160.899902,2160.899902,2160.899902,2160.899902,0.0
792,1995-12-06,2155.399902,2155.399902,2155.399902,2155.399902,2155.399902,0.0
793,1995-12-07,2155.5,2155.5,2155.5,2155.5,2155.5,0.0
794,1995-12-08,2142.699951,2142.699951,2142.699951,2142.699951,2142.699951,0.0
795,1995-12-11,2161.5,2161.5,2161.5,2161.5,2161.5,0.0
796,1995-12-12,2171.199951,2171.199951,2171.199951,2171.199951,2171.199951,0.0
797,1995-12-13,2182.100098,2182.100098,2182.100098,2182.100098,2182.100098,0.0
798,1995-12-14,2179.699951,2179.699951,2179.699951,2179.699951,2179.699951,0.0
799,1995-12-15,2176.5,2176.5,2176.5,2176.5,2176.5,0.0
800,1995-12-18,2162.600098,2162.600098,2162.600098,2162.600098,2162.600098,0.0
801,1995-12-19,2137.300049,2137.300049,2137.300049,2137.300049,2137.300049,0.0
802,1995-12-20,2154.5,2154.5,2154.5,2154.5,2154.5,0.0
803,1995-12-21,2157.199951,2157.199951,2157.199951,2157.199951,2157.199951,0.0
804,1995-12-22,2160.199951,2160.199951,2160.199951,2160.199951,2160.199951,0.0
805,1995-12-25,,,,,,
806,1995-12-26,,,,,,
807,1995-12-27,2154.5,2154.5,2154.5,2154.5,2154.5,0.0
808,1995-12-28,2153.199951,2153.199951,2153.199951,2153.199951,2153.199951,0.0
809,1995-12-29,2154.899902,2154.899902,2154.899902,2154.899902,2154.899902,0.0
810,1996-01-01,,,,,,
811,1996-01-02,2178.600098,2178.600098,2178.600098,2178.600098,2178.600098,0.0
812,1996-01-03,2210.100098,2210.100098,2210.100098,2210.100098,2210.100098,0.0
813,1996-01-04,2208.600098,2208.600098,2208.600098,2208.600098,2208.600098,0.0
814,1996-01-05,2209.800049,2209.800049,2209.800049,2209.800049,2209.800049,0.0
815,1996-01-08,2221.600098,2221.600098,2221.600098,2221.600098,2221.600098,0.0
816,1996-01-09,2209.300049,2209.300049,2209.300049,2209.300049,2209.300049,0.0
817,1996-01-10,2184.399902,2184.399902,2184.399902,2184.399902,2184.399902,0.0
818,1996-01-11,2194.100098,2194.100098,2194.100098,2194.100098,2194.100098,0.0
819,1996-01-12,2183.5,2183.5,2183.5,2183.5,2183.5,0.0
820,1996-01-15,2177.399902,2177.399902,2177.399902,2177.399902,2177.399902,0.0
821,1996-01-16,2189.0,2189.0,2189.0,2189.0,2189.0,0.0
822,1996-01-17,2193.800049,2193.800049,2193.800049,2193.800049,2193.800049,0.0
823,1996-01-18,2193.100098,2193.100098,2193.100098,2193.100098,2193.100098,0.0
824,1996-01-19,2189.199951,2189.199951,2189.199951,2189.199951,2189.199951,0.0
825,1996-01-22,2202.100098,2202.100098,2202.100098,2202.100098,2202.100098,0.0
826,1996-01-23,2185.800049,2185.800049,2185.800049,2185.800049,2185.800049,0.0
827,1996-01-24,2174.300049,2174.300049,2174.300049,2174.300049,2174.300049,0.0
828,1996-01-25,2193.199951,2193.199951,2193.199951,2193.199951,2193.199951,0.0
829,1996-01-26,,,,,,
830,1996-01-29,2217.800049,2217.800049,2217.800049,2217.800049,2217.800049,0.0
831,1996-01-30,2205.399902,2205.399902,2205.399902,2205.399902,2205.399902,0.0
832,1996-01-31,2227.800049,2227.800049,2227.800049,2227.800049,2227.800049,0.0
833,1996-02-01,2224.399902,2224.399902,2224.399902,2224.399902,2224.399902,0.0
834,1996-02-02,2231.399902,2231.399902,2231.399902,2231.399902,2231.399902,0.0
835,1996-02-05,2210.5,2210.5,2210.5,2210.5,2210.5,0.0
836,1996-02-06,2208.800049,2208.800049,2208.800049,2208.800049,2208.800049,0.0
837,1996-02-07,2212.199951,2212.199951,2212.199951,2212.199951,2212.199951,0.0
838,1996-02-08,2215.699951,2215.699951,2215.699951,2215.699951,2215.699951,0.0
839,1996-02-09,2210.5,2210.5,2210.5,2210.5,2210.5,0.0
840,1996-02-12,2202.0,2202.0,2202.0,2202.0,2202.0,0.0
841,1996-02-13,2229.800049,2229.800049,2229.800049,2229.800049,2229.800049,0.0
842,1996-02-14,2240.399902,2240.399902,2240.399902,2240.399902,2240.399902,0.0
843,1996-02-15,2238.199951,2238.199951,2238.199951,2238.199951,2238.199951,0.0
844,1996-02-16,2236.899902,2236.899902,2236.899902,2236.899902,2236.899902,0.0
845,1996-02-19,2204.699951,2204.699951,2204.699951,2204.699951,2204.699951,0.0
846,1996-02-20,2182.899902,2182.899902,2182.899902,2182.899902,2182.899902,0.0
847,1996-02-21,2178.899902,2178.899902,2178.899902,2178.899902,2178.899902,0.0
848,1996-02-22,2195.399902,2195.399902,2195.399902,2195.399902,2195.399902,0.0
849,1996-02-23,2203.300049,2203.300049,2203.300049,2203.300049,2203.300049,0.0
850,1996-02-26,2206.100098,2206.100098,2206.100098,2206.100098,2206.100098,0.0
851,1996-02-27,2199.600098,2199.600098,2199.600098,2199.600098,2199.600098,0.0
852,1996-02-28,2206.5,2206.5,2206.5,2206.5,2206.5,0.0
853,1996-02-29,2228.199951,2228.199951,2228.199951,2228.199951,2228.199951,0.0
854,1996-03-01,2249.800049,2249.800049,2249.800049,2249.800049,2249.800049,0.0
855,1996-03-04,2258.399902,2258.399902,2258.399902,2258.399902,2258.399902,0.0
856,1996-03-05,2244.0,2244.0,2244.0,2244.0,2244.0,0.0
857,1996-03-06,2237.0,2237.0,2237.0,2237.0,2237.0,0.0
858,1996-03-07,2203.800049,2203.800049,2203.800049,2203.800049,2203.800049,0.0
859,1996-03-08,2201.100098,2201.100098,2201.100098,2201.100098,2201.100098,0.0
860,1996-03-11,2122.199951,2122.199951,2122.199951,2122.199951,2122.199951,0.0
861,1996-03-12,2163.0,2163.0,2163.0,2163.0,2163.0,0.0
862,1996-03-13,2143.5,2143.5,2143.5,2143.5,2143.5,0.0
863,1996-03-14,2145.5,2145.5,2145.5,2145.5,2145.5,0.0
864,1996-03-15,2170.5,2170.5,2170.5,2170.5,2170.5,0.0
865,1996-03-18,2171.300049,2171.300049,2171.300049,2171.300049,2171.300049,0.0
866,1996-03-19,2192.100098,2192.100098,2192.100098,2192.100098,2192.100098,0.0
867,1996-03-20,2184.899902,2184.899902,2184.899902,2184.899902,2184.899902,0.0
868,1996-03-21,2198.300049,2198.300049,2198.300049,2198.300049,2198.300049,0.0
869,1996-03-22,2179.199951,2179.199951,2179.199951,2179.199951,2179.199951,0.0
870,1996-03-25,2189.899902,2189.899902,2189.899902,2189.899902,2189.899902,0.0
871,1996-03-26,2197.5,2197.5,2197.5,2197.5,2197.5,0.0
872,1996-03-27,2196.300049,2196.300049,2196.300049,2196.300049,2196.300049,0.0
873,1996-03-28,2172.199951,2172.199951,2172.199951,2172.199951,2172.199951,0.0
874,1996-03-29,2164.0,2164.0,2164.0,2164.0,2164.0,0.0
875,1996-04-01,2166.800049,2166.800049,2166.800049,2166.800049,2166.800049,0.0
876,1996-04-02,2173.699951,2173.699951,2173.699951,2173.699951,2173.699951,0.0
877,1996-04-03,2169.300049,2169.300049,2169.300049,2169.300049,2169.300049,0.0
878,1996-04-04,2156.899902,2156.899902,2156.899902,2156.899902,2156.899902,0.0
879,1996-04-05,,,,,,
880,1996-04-08,,,,,,
881,1996-04-09,2155.0,2155.0,2155.0,2155.0,2155.0,0.0
882,1996-04-10,2160.100098,2160.100098,2160.100098,2160.100098,2160.100098,0.0
883,1996-04-11,2168.600098,2168.600098,2168.600098,2168.600098,2168.600098,0.0
884,1996-04-12,2181.300049,2181.300049,2181.300049,2181.300049,2181.300049,0.0
885,1996-04-15,2198.300049,2198.300049,2198.300049,2198.300049,2198.300049,0.0
886,1996-04-16,2193.899902,2193.899902,2193.899902,2193.899902,2193.899902,0.0
887,1996-04-17,2201.899902,2201.899902,2201.899902,2201.899902,2201.899902,0.0
888,1996-04-18,2191.0,2191.0,2191.0,2191.0,2191.0,0.0
889,1996-04-19,2200.699951,2200.699951,2200.699951,2200.699951,2200.699951,0.0
890,1996-04-22,2201.699951,2201.699951,2201.699951,2201.699951,2201.699951,0.0
891,1996-04-23,2233.600098,2233.600098,2233.600098,2233.600098,2233.600098,0.0
892,1996-04-24,2249.100098,2249.100098,2249.100098,2249.100098,2249.100098,0.0
893,1996-04-25,,,,,,
894,1996-04-26,2258.800049,2258.800049,2258.800049,2258.800049,2258.800049,0.0
895,1996-04-29,2251.800049,2251.800049,2251.800049,2251.800049,2251.800049,0.0
896,1996-04-30,2248.699951,2248.699951,2248.699951,2248.699951,2248.699951,0.0
897,1996-05-01,2247.199951,2247.199951,2247.199951,2247.199951,2247.199951,0.0
898,1996-05-02,2256.0,2256.0,2256.0,2256.0,2256.0,0.0
899,1996-05-03,2231.100098,2231.100098,2231.100098,2231.100098,2231.100098,0.0
900,1996-05-06,2230.0,2230.0,2230.0,2230.0,2230.0,0.0
901,1996-05-07,2240.899902,2240.899902,2240.899902,2240.899902,2240.899902,0.0
902,1996-05-08,2230.100098,2230.100098,2230.100098,2230.100098,2230.100098,0.0
903,1996-05-09,2211.899902,2211.899902,2211.899902,2211.899902,2211.899902,0.0
904,1996-05-10,2189.0,2189.0,2189.0,2189.0,2189.0,0.0
905,1996-05-13,2190.699951,2190.699951,2190.699951,2190.699951,2190.699951,0.0
906,1996-05-14,2196.399902,2196.399902,2196.399902,2196.399902,2196.399902,0.0
907,1996-05-15,2194.100098,2194.100098,2194.100098,2194.100098,2194.100098,0.0
908,1996-05-16,2179.699951,2179.699951,2179.699951,2179.699951,2179.699951,0.0
909,1996-05-17,2187.0,2187.0,2187.0,2187.0,2187.0,0.0
910,1996-05-20,2186.399902,2186.399902,2186.399902,2186.399902,2186.399902,0.0
911,1996-05-21,2179.399902,2179.399902,2179.399902,2179.399902,2179.399902,0.0
912,1996-05-22,2181.800049,2181.800049,2181.800049,2181.800049,2181.800049,0.0
913,1996-05-23,2194.800049,2194.800049,2194.800049,2194.800049,2194.800049,0.0
914,1996-05-24,2191.600098,2191.600098,2191.600098,2191.600098,2191.600098,0.0
915,1996-05-27,2198.5,2198.5,2198.5,2198.5,2198.5,0.0
916,1996-05-28,2198.300049,2198.300049,2198.300049,2198.300049,2198.300049,0.0
917,1996-05-29,2199.699951,2199.699951,2199.699951,2199.699951,2199.699951,0.0
918,1996-05-30,2187.800049,2187.800049,2187.800049,2187.800049,2187.800049,0.0
919,1996-05-31,2198.0,2198.0,2198.0,2198.0,2198.0,0.0
920,1996-06-03,2161.399902,2161.399902,2161.399902,2161.399902,2161.399902,0.0
921,1996-06-04,2167.100098,2167.100098,2167.100098,2167.100098,2167.100098,0.0
922,1996-06-05,2160.899902,2160.899902,2160.899902,2160.899902,2160.899902,0.0
923,1996-06-06,2146.899902,2146.899902,2146.899902,2146.899902,2146.899902,0.0
924,1996-06-07,2153.199951,2153.199951,2153.199951,2153.199951,2153.199951,0.0
925,1996-06-10,,,,,,
926,1996-06-11,2155.0,2155.0,2155.0,2155.0,2155.0,0.0
927,1996-06-12,2145.300049,2145.300049,2145.300049,2145.300049,2145.300049,0.0
928,1996-06-13,2134.0,2134.0,2134.0,2134.0,2134.0,0.0
929,1996-06-14,2149.600098,2149.600098,2149.600098,2149.600098,2149.600098,0.0
930,1996-06-17,2140.300049,2140.300049,2140.300049,2140.300049,2140.300049,0.0
931,1996-06-18,2160.800049,2160.800049,2160.800049,2160.800049,2160.800049,0.0
932,1996-06-19,2165.300049,2165.300049,2165.300049,2165.300049,2165.300049,0.0
933,1996-06-20,2180.699951,2180.699951,2180.699951,2180.699951,2180.699951,0.0
934,1996-06-21,2186.600098,2186.600098,2186.600098,2186.600098,2186.600098,0.0
935,1996-06-24,2189.5,2189.5,2189.5,2189.5,2189.5,0.0
936,1996-06-25,2184.300049,2184.300049,2184.300049,2184.300049,2184.300049,0.0
937,1996-06-26,2183.800049,2183.800049,2183.800049,2183.800049,2183.800049,0.0
938,1996-06-27,2172.600098,2172.600098,2172.600098,2172.600098,2172.600098,0.0
939,1996-06-28,2171.800049,2171.800049,2171.800049,2171.800049,2171.800049,0.0
940,1996-07-01,2175.699951,2175.699951,2175.699951,2175.699951,2175.699951,0.0
941,1996-07-02,2187.100098,2187.100098,2187.100098,2187.100098,2187.100098,0.0
942,1996-07-03,2165.0,2165.0,2165.0,2165.0,2165.0,0.0
943,1996-07-04,2155.199951,2155.199951,2155.199951,2155.199951,2155.199951,0.0
944,1996-07-05,2160.5,2160.5,2160.5,2160.5,2160.5,0.0
945,1996-07-08,2123.0,2123.0,2123.0,2123.0,2123.0,0.0
946,1996-07-09,2127.800049,2127.800049,2127.800049,2127.800049,2127.800049,0.0
947,1996-07-10,2133.0,2133.0,2133.0,2133.0,2133.0,0.0
948,1996-07-11,2115.899902,2115.899902,2115.899902,2115.899902,2115.899902,0.0
949,1996-07-12,2091.5,2091.5,2091.5,2091.5,2091.5,0.0
950,1996-07-15,2078.800049,2078.800049,2078.800049,2078.800049,2078.800049,0.0
951,1996-07-16,2035.900024,2035.900024,2035.900024,2035.900024,2035.900024,0.0
952,1996-07-17,2030.400024,2030.400024,2030.400024,2030.400024,2030.400024,0.0
953,1996-07-18,2052.899902,2052.899902,2052.899902,2052.899902,2052.899902,0.0
954,1996-07-19,2089.600098,2089.600098,2089.600098,2089.600098,2089.600098,0.0
955,1996-07-22,2085.100098,2085.100098,2085.100098,2085.100098,2085.100098,0.0
956,1996-07-23,2068.699951,2068.699951,2068.699951,2068.699951,2068.699951,0.0
957,1996-07-24,2045.300049,2045.300049,2045.300049,2045.300049,2045.300049,0.0
958,1996-07-25,2046.800049,2046.800049,2046.800049,2046.800049,2046.800049,0.0
959,1996-07-26,2076.800049,2076.800049,2076.800049,2076.800049,2076.800049,0.0
960,1996-07-29,2069.5,2069.5,2069.5,2069.5,2069.5,0.0
961,1996-07-30,2064.899902,2064.899902,2064.899902,2064.899902,2064.899902,0.0
962,1996-07-31,2114.100098,2114.100098,2114.100098,2114.100098,2114.100098,0.0
963,1996-08-01,2121.399902,2121.399902,2121.399902,2121.399902,2121.399902,0.0
964,1996-08-02,2137.5,2137.5,2137.5,2137.5,2137.5,0.0
965,1996-08-05,2160.300049,2160.300049,2160.300049,2160.300049,2160.300049,0.0
966,1996-08-06,2148.800049,2148.800049,2148.800049,2148.800049,2148.800049,0.0
967,1996-08-07,2148.800049,2148.800049,2148.800049,2148.800049,2148.800049,0.0
968,1996-08-08,2153.600098,2153.600098,2153.600098,2153.600098,2153.600098,0.0
969,1996-08-09,2147.5,2147.5,2147.5,2147.5,2147.5,0.0
970,1996-08-12,2146.5,2146.5,2146.5,2146.5,2146.5,0.0
971,1996-08-13,2157.5,2157.5,2157.5,2157.5,2157.5,0.0
972,1996-08-14,2149.800049,2149.800049,2149.800049,2149.800049,2149.800049,0.0
973,1996-08-15,2154.699951,2154.699951,2154.699951,2154.699951,2154.699951,0.0
974,1996-08-16,2161.199951,2161.199951,2161.199951,2161.199951,2161.199951,0.0
975,1996-08-19,2190.0,2190.0,2190.0,2190.0,2190.0,0.0
976,1996-08-20,2191.100098,2191.100098,2191.100098,2191.100098,2191.100098,0.0
977,1996-08-21,2211.699951,2211.699951,2211.699951,2211.699951,2211.699951,0.0
978,1996-08-22,2200.100098,2200.100098,2200.100098,2200.100098,2200.100098,0.0
979,1996-08-23,2220.5,2220.5,2220.5,2220.5,2220.5,0.0
980,1996-08-26,2210.199951,2210.199951,2210.199951,2210.199951,2210.199951,0.0
981,1996-08-27,2190.199951,2190.199951,2190.199951,2190.199951,2190.199951,0.0
982,1996-08-28,2212.300049,2212.300049,2212.300049,2212.300049,2212.300049,0.0
983,1996-08-29,2207.5,2207.5,2207.5,2207.5,2207.5,0.0
984,1996-08-30,2196.100098,2196.100098,2196.100098,2196.100098,2196.100098,0.0
985,1996-09-02,2185.600098,2185.600098,2185.600098,2185.600098,2185.600098,0.0
986,1996-09-03,2173.5,2173.5,2173.5,2173.5,2173.5,0.0
987,1996-09-04,2188.699951,2188.699951,2188.699951,2188.699951,2188.699951,0.0
988,1996-09-05,2185.899902,2185.899902,2185.899902,2185.899902,2185.899902,0.0
989,1996-09-06,2166.600098,2166.600098,2166.600098,2166.600098,2166.600098,0.0
990,1996-09-09,2179.0,2179.0,2179.0,2179.0,2179.0,0.0
991,1996-09-10,2184.0,2184.0,2184.0,2184.0,2184.0,0.0
992,1996-09-11,2174.0,2174.0,2174.0,2174.0,2174.0,0.0
993,1996-09-12,2164.699951,2164.699951,2164.699951,2164.699951,2164.699951,0.0
994,1996-09-13,2181.0,2181.0,2181.0,2181.0,2181.0,0.0
995,1996-09-16,2195.5,2195.5,2195.5,2195.5,2195.5,0.0
996,1996-09-17,2182.100098,2182.100098,2182.100098,2182.100098,2182.100098,0.0
997,1996-09-18,2162.800049,2162.800049,2162.800049,2162.800049,2162.800049,0.0
998,1996-09-19,2177.0,2177.0,2177.0,2177.0,2177.0,0.0
999,1996-09-20,2170.699951,2170.699951,2170.699951,2170.699951,2170.699951,0.0
1000,1996-09-23,2148.600098,2148.600098,2148.600098,2148.600098,2148.600098,0.0
1001,1996-09-24,2158.5,2158.5,2158.5,2158.5,2158.5,0.0
1002,1996-09-25,2184.600098,2184.600098,2184.600098,2184.600098,2184.600098,0.0
1003,1996-09-26,2204.600098,2204.600098,2204.600098,2204.600098,2204.600098,0.0
1004,1996-09-27,2213.699951,2213.699951,2213.699951,2213.699951,2213.699951,0.0
1005,1996-09-30,2218.600098,2218.600098,2218.600098,2218.600098,2218.600098,0.0
1006,1996-10-01,2214.899902,2214.899902,2214.899902,2214.899902,2214.899902,0.0
1007,1996-10-02,2244.199951,2244.199951,2244.199951,2244.199951,2244.199951,0.0
1008,1996-10-03,2243.699951,2243.699951,2243.699951,2243.699951,2243.699951,0.0
1009,1996-10-04,2246.0,2246.0,2246.0,2246.0,2246.0,0.0
1010,1996-10-07,2272.5,2272.5,2272.5,2272.5,2272.5,0.0
1011,1996-10-08,2263.899902,2263.899902,2263.899902,2263.899902,2263.899902,0.0
1012,1996-10-09,2241.199951,2241.199951,2241.199951,2241.199951,2241.199951,0.0
1013,1996-10-10,2254.100098,2254.100098,2254.100098,2254.100098,2254.100098,0.0
1014,1996-10-11,2266.100098,2266.100098,2266.100098,2266.100098,2266.100098,0.0
1015,1996-10-14,2294.199951,2294.199951,2294.199951,2294.199951,2294.199951,0.0
1016,1996-10-15,2298.300049,2298.300049,2298.300049,2298.300049,2298.300049,0.0
1017,1996-10-16,2296.899902,2296.899902,2296.899902,2296.899902,2296.899902,0.0
1018,1996-10-17,2286.0,2286.0,2286.0,2286.0,2286.0,0.0
1019,1996-10-18,2285.899902,2285.899902,2285.899902,2285.899902,2285.899902,0.0
1020,1996-10-21,2295.100098,2295.100098,2295.100098,2295.100098,2295.100098,0.0
1021,1996-10-22,2286.100098,2286.100098,2286.100098,2286.100098,2286.100098,0.0
1022,1996-10-23,2280.199951,2280.199951,2280.199951,2280.199951,2280.199951,0.0
1023,1996-10-24,2312.800049,2312.800049,2312.800049,2312.800049,2312.800049,0.0
1024,1996-10-25,2271.100098,2271.100098,2271.100098,2271.100098,2271.100098,0.0
1025,1996-10-28,2270.199951,2270.199951,2270.199951,2270.199951,2270.199951,0.0
1026,1996-10-29,2260.0,2260.0,2260.0,2260.0,2260.0,0.0
